n|rsc|org|tag|tagId
953|satisfaction-hosp-psychiatry-2015|ministry-health|משרד הבריאות|--
953|satisfaction-hosp-psychiatry-2015|ministry-health|סקרים|--
954|satisfaction-hosp-psychiatry-2017|ministry-health|בריאות|--
954|satisfaction-hosp-psychiatry-2017|ministry-health|בריאות ורווחה|--
954|satisfaction-hosp-psychiatry-2017|ministry-health|בתי חולים פסיכיאטריים|--
954|satisfaction-hosp-psychiatry-2017|ministry-health|חוויית המטופל|--
954|satisfaction-hosp-psychiatry-2017|ministry-health|משרד הבריאות|--
954|satisfaction-hosp-psychiatry-2017|ministry-health|סקרים|--
955|satisfaction-malrad-2015|ministry-health|בריאות|--
955|satisfaction-malrad-2015|ministry-health|בריאות ורווחה|--
955|satisfaction-malrad-2015|ministry-health|חדרי מיון|--
955|satisfaction-malrad-2015|ministry-health|חווית המטופל|--
955|satisfaction-malrad-2015|ministry-health|מחלקות לרפואה דחופה|--
955|satisfaction-malrad-2015|ministry-health|משרד הבריאות|--
955|satisfaction-malrad-2015|ministry-health|סקרים|--
956|savingsplaninterest|mof|חסכון לכל ילד|--
956|savingsplaninterest|mof|משרד האוצר|--
956|savingsplaninterest|mof|ריבית|--
957|school|israel_mapping_center|המרכז למיפוי ישראל|--
957|school|israel_mapping_center|חינוך ותרבות|--
958|schools|petah-tikva-municipality|אוכלוסיה|--
958|schools|petah-tikva-municipality|בתי ספר|--
959|schoolsmaaleadumim|maaleedumim|בתי ספר|--
959|schoolsmaaleadumim|maaleedumim|חינוך|--
959|schoolsmaaleadumim|maaleedumim|לימודים|--
959|schoolsmaaleadumim|maaleedumim|מעלה אדומים|--
959|schoolsmaaleadumim|maaleedumim|תיכון|--
962|segula|socialequality|בתי|--
962|segula|socialequality|בתי חולים|--
962|segula|socialequality|המשרד|--
962|segula|socialequality|המשרד לשוויון חברתי|--
962|segula|socialequality|הנגשה|--
962|segula|socialequality|וותיקים|--
962|segula|socialequality|ותיקים|--
962|segula|socialequality|זכויות|--
962|segula|socialequality|חברתי|--
962|segula|socialequality|חולים|--
962|segula|socialequality|יחידות|--
962|segula|socialequality|יחידות סגולה|--
962|segula|socialequality|לשוויון|--
962|segula|socialequality|מאגרים|--
962|segula|socialequality|מתנדבים|--
962|segula|socialequality|סגולה|--
963|sekerhashpaotcorona|ministry_of_justice|השפעות קורונה|--
963|sekerhashpaotcorona|ministry_of_justice|משרד המשפטים|--
963|sekerhashpaotcorona|ministry_of_justice|נגיף הקורונה|--
963|sekerhashpaotcorona|ministry_of_justice|סקר שכירות קורונה|--
963|sekerhashpaotcorona|ministry_of_justice|קורונה|--
964|senior_card|socialequality|62|--
964|senior_card|socialequality|67|--
964|senior_card|socialequality|אזרח|--
964|senior_card|socialequality|גברים|--
964|senior_card|socialequality|המשרד|--
964|senior_card|socialequality|המשרד לשוויון חברתי|--
964|senior_card|socialequality|הנפקת תעודה|--
964|senior_card|socialequality|ותיק|--
964|senior_card|socialequality|חברתי|--
964|senior_card|socialequality|כרטיס|--
964|senior_card|socialequality|לשוויון חברתי|--
964|senior_card|socialequality|נשים|--
964|senior_card|socialequality|שוויון|--
964|senior_card|socialequality|תעודת|--
964|senior_card|socialequality|תעודת אזרח ותיק|--
966|servicecontractors|labor|אבטחה|--
966|servicecontractors|labor|ניקיון|--
966|servicecontractors|labor|רישוי קבלני שירות|--
966|servicecontractors|labor|שמירה|--
967|serviceindex|cma|ביטוח|--
967|serviceindex|cma|זמני מענה|--
967|serviceindex|cma|מדד שירות|--
967|serviceindex|cma|נתונים|--
967|serviceindex|cma|רשות שוק ההון|--
967|serviceindex|cma|שביעות רצון|--
970|sewage_budgeting|water_authority|רשות המים|--
971|sewage_donor|water_authority|water|--
971|sewage_donor|water_authority|ביוב|--
971|sewage_donor|water_authority|טיפול בשפכים|--
971|sewage_donor|water_authority|מים|--
971|sewage_donor|water_authority|רשות המים|--
972|sewage_infrastructure_projects|water_authority|ביוב|--
972|sewage_infrastructure_projects|water_authority|רשות המים|--
972|sewage_infrastructure_projects|water_authority|תשתיות|--
973|sewage_owners|water_authority|water|--
973|sewage_owners|water_authority|טיפול בשפכים|--
973|sewage_owners|water_authority|מטש|--
973|sewage_owners|water_authority|מים|--
973|sewage_owners|water_authority|רשות המים|--
974|sfirot|ministry_of_transport|GIS|--
974|sfirot|ministry_of_transport|דרכים|--
974|sfirot|ministry_of_transport|ממג|--
974|sfirot|ministry_of_transport|ספירות תנועה|--
975|sfirot_tnua_2019|lamas|מימון של משרד התחבורה|--
975|sfirot_tnua_2019|lamas|ספירות תנועה|--
976|shamaiim|ministry_of_justice|שמאים מכריעים|--
977|shamaim|ministry_of_justice|משרד המשפטים|--
977|shamaim|ministry_of_justice|שמאי מקרקעין|--
978|shamaim_rechev|ministry_of_transport|כלי רכב|--
978|shamaim_rechev|ministry_of_transport|משרד התחבורה|--
978|shamaim_rechev|ministry_of_transport|רכב|--
978|shamaim_rechev|ministry_of_transport|תחבורה|--
979|shape|israel_mapping_center|דיור|--
980|sharaiim_kadim|ministry_of_justice|בתי הדין השרעיים|--
980|sharaiim_kadim|ministry_of_justice|משרד המשפטים|--
981|sharaim|ministry_of_justice|בתי הדין השרעיים|--
981|sharaim|ministry_of_justice|חוזי נישואין|--
981|sharaim|ministry_of_justice|משרד המשפטים|--
981|sharaim|ministry_of_justice|תיקים|--
983|sheetkshape|israel_mapping_center|דיור|--
983|sheetkshape|israel_mapping_center|המרכז למיפוי ישראל|--
984|shelters-br7|beer-sheva|ביטחון ותשתיות|--
985|sheltersmaaleadumim|maaleedumim|ביטחון|--
985|sheltersmaaleadumim|maaleedumim|חירום|--
985|sheltersmaaleadumim|maaleedumim|מקלטים|--
988|shikumshchunot|ministry_of_housing|מרקם ותיק|--
988|shikumshchunot|ministry_of_housing|משרד הבינוי והשיכון|--
988|shikumshchunot|ministry_of_housing|שיקום|--
988|shikumshchunot|ministry_of_housing|שיקום שכונות חברתי|--
988|shikumshchunot|ministry_of_housing|שיקום שכונות פיזי|--
988|shikumshchunot|ministry_of_housing|שכונות|--
989|shil-leshachot|ministry_of_social_affairs|ייעוץ|--
989|shil-leshachot|ministry_of_social_affairs|ייעוץ לאזרח|--
989|shil-leshachot|ministry_of_social_affairs|שיל|--
990|shinui_mivne|ministry_of_transport|כלי רכב|--
990|shinui_mivne|ministry_of_transport|משרד התחבורה|--
990|shinui_mivne|ministry_of_transport|רכב|--
992|shkifut-2015|ministry_of_education|חינוך|--
993|shkifut-budget-boarding-2016|ministry_of_education|חינוך|--
993|shkifut-budget-boarding-2016|ministry_of_education|מוסדות חינוך|--
993|shkifut-budget-boarding-2016|ministry_of_education|תקציב|--
994|shkifut-budget-cluster-2016|ministry_of_education|אשכול|--
994|shkifut-budget-cluster-2016|ministry_of_education|חינוך|--
994|shkifut-budget-cluster-2016|ministry_of_education|תקציב|--
995|shkifut-budget-cluster-kindergarten-2016|ministry_of_education|גני ילדים|--
995|shkifut-budget-cluster-kindergarten-2016|ministry_of_education|חינוך|--
995|shkifut-budget-cluster-kindergarten-2016|ministry_of_education|תקציב|--
996|shkifut-budget-highschool-2016|ministry_of_education|חינוך|--
996|shkifut-budget-highschool-2016|ministry_of_education|מוסדות_חינוך|--
996|shkifut-budget-highschool-2016|ministry_of_education|תקציב|--
997|shkifut-budget-kindergarten-2016|ministry_of_education|חינוך|--
997|shkifut-budget-kindergarten-2016|ministry_of_education|רשויות_מקומיות|--
997|shkifut-budget-kindergarten-2016|ministry_of_education|תקציב|--
998|shkifut-budget-legal-2016|ministry_of_education|חינוך|--
998|shkifut-budget-legal-2016|ministry_of_education|מעמד_משפטי|--
998|shkifut-budget-legal-2016|ministry_of_education|תקציב|--
999|shkifut-budget-local-2016|ministry_of_education|חינוך|--
999|shkifut-budget-local-2016|ministry_of_education|רשויות מקומיות|--
999|shkifut-budget-local-2016|ministry_of_education|תקציב|--
1000|shkifut-budget-middleschool-2016|ministry_of_education|חינוך|--
1000|shkifut-budget-middleschool-2016|ministry_of_education|מוסדות_חינוך|--
1000|shkifut-budget-middleschool-2016|ministry_of_education|תקציב|--
1001|shkifut-budget-school-2016|ministry_of_education|חינוך|--
1001|shkifut-budget-school-2016|ministry_of_education|מוסדות חינוך|--
1001|shkifut-budget-school-2016|ministry_of_education|תקציב|--
1003|shkifut-budget-supervision-2016|ministry_of_education|חינוך|--
1003|shkifut-budget-supervision-2016|ministry_of_education|סוג פיקוח|--
1003|shkifut-budget-supervision-2016|ministry_of_education|תקציב|--
1004|shovim|rabanot|בודק חוץ|--
1004|shovim|rabanot|בודק סכינים|--
1004|shovim|rabanot|בודק פנים|--
1004|shovim|rabanot|מנקר|--
1004|shovim|rabanot|ראשר צוות|--
1004|shovim|rabanot|שוחט|--
1005|simaneymisahr|ministry_of_justice|מסחר|--
1006|simcha-2017|socialequality|2017|--
1006|simcha-2017|socialequality|המשרד|--
1006|simcha-2017|socialequality|המשרד לשוויון חברתי|--
1006|simcha-2017|socialequality|חברתי|--
1006|simcha-2017|socialequality|לשוויון|--
1006|simcha-2017|socialequality|מיזם|--
1006|simcha-2017|socialequality|מיזם שמחה|--
1006|simcha-2017|socialequality|מיזם שמחה 2017|--
1006|simcha-2017|socialequality|שמחה|--
1007|sirens-br7|beer-sheva|ביטחון ותשתיות|--
1008|siua_kaspi_2017|ministry_of_immigrant_absorption|סיוע כספי|--
1008|siua_kaspi_2017|ministry_of_immigrant_absorption|עולים|--
1008|siua_kaspi_2017|ministry_of_immigrant_absorption|קליטת עלייה|--
1009|siyua|ministry_of_justice|משרד המשפטים|--
1010|socharim|ministry_of_transport|כלי רכב|--
1010|socharim|ministry_of_transport|משרד התחבורה|--
1010|socharim|ministry_of_transport|רכב|--
1010|socharim|ministry_of_transport|תחבורה|--
1011|social-departments|ministry_of_social_affairs|בריאות ורווחה|--
1011|social-departments|ministry_of_social_affairs|משרד העבודה|--
1011|social-departments|ministry_of_social_affairs|שירותיים חברתיים|--
1012|social_economic_cluster|cio|אשכול|--
1012|social_economic_cluster|cio|אשכולות|--
1012|social_economic_cluster|cio|חברתי כלכלי|--
1012|social_economic_cluster|cio|יישוב|--
1012|social_economic_cluster|cio|יישובים|--
1012|social_economic_cluster|cio|מועצה|--
1012|social_economic_cluster|cio|מועצה אזור|--
1012|social_economic_cluster|cio|מועצות אזוריות|--
1012|social_economic_cluster|cio|סוציו אקונומי|--
1014|social-workers-registration|ministry_of_social_affairs|בריאות ורווחה|--
1014|social-workers-registration|ministry_of_social_affairs|עובדים סוציאליים|--
1014|social-workers-registration|ministry_of_social_affairs|פנקס|--
1014|social-workers-registration|ministry_of_social_affairs|רישום|--
1018|special-education-kindergartensmaaleadumim|maaleedumim|גני ילדים|--
1018|special-education-kindergartensmaaleadumim|maaleedumim|גני שילוב|--
1018|special-education-kindergartensmaaleadumim|maaleedumim|גני תקשורת|--
1018|special-education-kindergartensmaaleadumim|maaleedumim|חינוך|--
1018|special-education-kindergartensmaaleadumim|maaleedumim|חינוך מיוחד|--
1019|specialpoll2025|interior_affairs|בחירות|--
1019|specialpoll2025|interior_affairs|קלפי|--
1019|specialpoll2025|interior_affairs|קלפיות|--
1020|special_populations|water_authority|water|--
1020|special_populations|water_authority|מים|--
1020|special_populations|water_authority|רשות המים|--
1021|species|volcaniagri|זני זרעים|--
1021|species|volcaniagri|זרעים|--
1021|species|volcaniagri|חקלאות|--
1022|speed_survey_2022|ministry_of_transport|אוטובוס|--
1022|speed_survey_2022|ministry_of_transport|אופנועים|--
1022|speed_survey_2022|ministry_of_transport|בין עירוני|--
1022|speed_survey_2022|ministry_of_transport|חצב|--
1022|speed_survey_2022|ministry_of_transport|מהירות|--
1022|speed_survey_2022|ministry_of_transport|משאיות|--
1022|speed_survey_2022|ministry_of_transport|עירוני|--
1022|speed_survey_2022|ministry_of_transport|רכב פרטי|--
1022|speed_survey_2022|ministry_of_transport|רלבד|--
1022|speed_survey_2022|ministry_of_transport|תנועה|--
1023|sport-br7|beer-sheva|פנאי רווחה וספורט|--
1024|spring_discharge|water_authority|discharge|--
1024|spring_discharge|water_authority|spring|--
1024|spring_discharge|water_authority|water|--
1024|spring_discharge|water_authority|מים|--
1024|spring_discharge|water_authority|מעיין|--
1024|spring_discharge|water_authority|ספיקה|--
1024|spring_discharge|water_authority|רשות המים|--
1025|spring_monthly_volume|water_authority|spring|--
1025|spring_monthly_volume|water_authority|volume|--
1025|spring_monthly_volume|water_authority|water|--
1025|spring_monthly_volume|water_authority|מים|--
1025|spring_monthly_volume|water_authority|מעיין|--
1025|spring_monthly_volume|water_authority|נפח|--
1025|spring_monthly_volume|water_authority|רשות המים|--
1026|spring_quality|water_authority|quality|--
1026|spring_quality|water_authority|spring|--
1026|spring_quality|water_authority|water|--
1026|spring_quality|water_authority|water quality|--
1026|spring_quality|water_authority|איכות מים|--
1026|spring_quality|water_authority|דגימות|--
1026|spring_quality|water_authority|יונים ראשיים|--
1026|spring_quality|water_authority|מים|--
1026|spring_quality|water_authority|מעיין|--
1026|spring_quality|water_authority|רשות המים|--
1027|springs|water_authority|spring|--
1027|springs|water_authority|water|--
1027|springs|water_authority|מים|--
1027|springs|water_authority|מעיין|--
1027|springs|water_authority|רשות המים|--
1028|spring_yearly_volume|water_authority|spring|--
1028|spring_yearly_volume|water_authority|volume|--
1028|spring_yearly_volume|water_authority|water|--
1028|spring_yearly_volume|water_authority|מים|--
1028|spring_yearly_volume|water_authority|מעיין|--
1028|spring_yearly_volume|water_authority|נפח|--
1028|spring_yearly_volume|water_authority|רשות המים|--
1029|staj|ministry-health|בריאות ורווחה|--
1029|staj|ministry-health|הגרלה|--
1029|staj|ministry-health|העדפה|--
1029|staj|ministry-health|סטאז|--
1030|startups-br7|beer-sheva|כלכלה עסקים ויזמות|--
1031|stat2017|eca|הוצאה לפועל|--
1031|stat2017|eca|מרכז לגביית קנסות|--
1032|stat2018|eca|הוצאה לפועל|--
1032|stat2018|eca|מרכז לגביית קנסות|--
1034|statistical-area-2008|lamas|אוכלוסיה|--
1034|statistical-area-2008|lamas|אזורים סטטיסטיים|--
1034|statistical-area-2008|lamas|מפקד|--
1034|statistical-area-2008|lamas|מפקד 2008|--
1034|statistical-area-2008|lamas|שכבה|--
1035|statisticsassigningperformance|ies|אוכלוסיה|--
1035|statisticsassigningperformance|ies|איזורים|--
1035|statisticsassigningperformance|ies|גיל|--
1035|statisticsassigningperformance|ies|דת|--
1035|statisticsassigningperformance|ies|השכלה|--
1035|statisticsassigningperformance|ies|השמות|--
1035|statisticsassigningperformance|ies|מגבלות|--
1035|statisticsassigningperformance|ies|עיסוק|--
1036|statisticsjobsperformance|ies|אוכלוסיה|--
1036|statisticsjobsperformance|ies|אוצר וכלכלה|--
1036|statisticsjobsperformance|ies|איזורים|--
1036|statisticsjobsperformance|ies|הזמנות|--
1036|statisticsjobsperformance|ies|משרות|--
1036|statisticsjobsperformance|ies|עיסוקים|--
1037|stat_n-hoods_table-br7|beer-sheva|אוכלוסייה ודמוגרפיה|--
1038|statreport2016-eca|eca|הוצאה לפועל|--
1038|statreport2016-eca|eca|מרכז לגביית קנסות|--
1039|stats_rish|population_authority|היתר עבודה|--
1039|stats_rish|population_authority|הנפקת רישיונות לזרים|--
1039|stats_rish|population_authority|רישיון לזרים|--
1039|stats_rish|population_authority|רישיונות|--
1040|strat_border|ministry_of_transport|GIS|--
1040|strat_border|ministry_of_transport|חצב|--
1040|strat_border|ministry_of_transport|ממג|--
1040|strat_border|ministry_of_transport|תחבורה|--
1040|strat_border|ministry_of_transport|תכניות אסטרטגיות|--
1041|stream-monitoring|ministry_of_the_environment|הגנת הסביבה|--
1041|stream-monitoring|ministry_of_the_environment|המשרד להגנת הסביבה|--
1041|stream-monitoring|ministry_of_the_environment|נחלים|--
1042|streams|water_authority|streams|--
1042|streams|water_authority|water|--
1042|streams|water_authority|מים|--
1042|streams|water_authority|נחל|--
1042|streams|water_authority|רשות המים|--
1043|street-light-br7|beer-sheva|ביטחון ותשתיות|--
1044|street-namesmaaleadumim|maaleedumim|עירייה|--
1044|street-namesmaaleadumim|maaleedumim|רחובות|--
1044|street-namesmaaleadumim|maaleedumim|שמות רחובות|--
1045|streets-of-the-city-br7|beer-sheva|תכנון עיר וגיאוגרפיה|--
1047|studyapplications|ministry_of_justice|לימודים|--
1047|studyapplications|ministry_of_justice|משרד המשפטים|--
1048|subgushallshape|israel_mapping_center|דיור|--
1049|sulfur-oxides|ministry_of_the_environment|זיהום אוויר|--
1049|sulfur-oxides|ministry_of_the_environment|מחצבות|--
1049|sulfur-oxides|ministry_of_the_environment|סביבה|--
1049|sulfur-oxides|ministry_of_the_environment|פליטות|--
1049|sulfur-oxides|ministry_of_the_environment|תעשיה|--
1050|supervised-schools|labor|בתי ספר|--
1050|supervised-schools|labor|סתי ספר מפוקחים|--
1051|supervisionfiles|ministry_of_justice|משרד המשפטים|--
1051|supervisionfiles|ministry_of_justice|צווי נגישות|--
1052|support|ministry_of_the_environment|סביבה|--
1052|support|ministry_of_the_environment|סיוע כספי|--
1052|support|ministry_of_the_environment|תמיכה|--
1053|surveyers|the_israel_lands_administration|דיור|--
1054|svivaniturmifal|ministry_of_the_environment|משרד להגנת הסביבה|--
1056|synagogues|petah-tikva-municipality|אוכלוסיה|--
1056|synagogues|petah-tikva-municipality|בתי כנסת|--
1056|synagogues|petah-tikva-municipality|עיריית פתח תקוה|--
1057|synagogues-br7|beer-sheva|דת|--
1058|tabbar|interior_affairs|רשויות מקומיות|--
1058|tabbar|interior_affairs|שלטון מקומי|--
1058|tabbar|interior_affairs|תבר|--
1058|tabbar|interior_affairs|תקציב|--
1058|tabbar|interior_affairs|תקציב בלתי רגיל|--
1060|tables|eca|הוצאה לפועל|--
1061|tabu_asset|ministry_of_justice|טאבו|--
1061|tabu_asset|ministry_of_justice|משרד המשפטים|--
1062|tahaz_clusters|ministry_of_transport|אוטובוס|--
1062|tahaz_clusters|ministry_of_transport|ארצי|--
1062|tahaz_clusters|ministry_of_transport|אשכולות|--
1062|tahaz_clusters|ministry_of_transport|חצב|--
1062|tahaz_clusters|ministry_of_transport|נפחי תנועה|--
1062|tahaz_clusters|ministry_of_transport|ספירות נוסעים|--
1062|tahaz_clusters|ministry_of_transport|תחבורה ציבורית|--
1065|talmudiccollege|israel_mapping_center|המרכז למיפוי ישראל|--
1065|talmudiccollege|israel_mapping_center|חינוך ותרבות|--
1066|tashlumim_2018|ministry_of_immigrant_absorption|אוכלוסייה|--
1066|tashlumim_2018|ministry_of_immigrant_absorption|סיוע כספי|--
1066|tashlumim_2018|ministry_of_immigrant_absorption|עלייה|--
1066|tashlumim_2018|ministry_of_immigrant_absorption|קליטה|--
1067|tashlumim_hozrim_2018|ministry_of_immigrant_absorption|אוכלוסייה|--
1067|tashlumim_hozrim_2018|ministry_of_immigrant_absorption|סיוע כספי|--
1067|tashlumim_hozrim_2018|ministry_of_immigrant_absorption|עלייה|--
1067|tashlumim_hozrim_2018|ministry_of_immigrant_absorption|קליטה|--
1067|tashlumim_hozrim_2018|ministry_of_immigrant_absorption|תושבים חוזרים|--
1069|tatal|iplan|ותל|--
1069|tatal|iplan|לאומית|--
1069|tatal|iplan|מינהל התכנון|--
1069|tatal|iplan|תכנון|--
1069|tatal|iplan|תכנית|--
1069|tatal|iplan|תכנית תשתיות לאומית|--
1069|tatal|iplan|תשתיות|--
1069|tatal|iplan|תתל|--
1070|tavlat-simlei-averot|ministry_of_transport|משטרת ישראל|--
1070|tavlat-simlei-averot|ministry_of_transport|משרד התחבורה|--
1070|tavlat-simlei-averot|ministry_of_transport|שיטת הניקוד|--
1071|tavsagol-br7|beer-sheva|כלכלה עסקים ויזמות|--
1072|taxi-stations-br7|beer-sheva|תחבורה|--
1073|taz_jer_pop_type|ministry_of_transport|ירושלים|--
1073|taz_jer_pop_type|ministry_of_transport|סוג אוכלוסיה|--
1074|taz_mot_rate_2040|ministry_of_transport|2040|--
1074|taz_mot_rate_2040|ministry_of_transport|GIS|--
1074|taz_mot_rate_2040|ministry_of_transport|אזורי תנועה|--
1074|taz_mot_rate_2040|ministry_of_transport|ממג|--
1074|taz_mot_rate_2040|ministry_of_transport|רמת מינוע|--
1075|taz_north_popdens_2016|ministry_of_transport|2016|--
1075|taz_north_popdens_2016|ministry_of_transport|GIS|--
1075|taz_north_popdens_2016|ministry_of_transport|ממג|--
1075|taz_north_popdens_2016|ministry_of_transport|צפון|--
1075|taz_north_popdens_2016|ministry_of_transport|צפיפות אוכלוסיה|--
1076|taz_ta_popdens_2017|ministry_of_transport|2017|--
1076|taz_ta_popdens_2017|ministry_of_transport|GIS|--
1076|taz_ta_popdens_2017|ministry_of_transport|מטרופולין תל אביב|--
1076|taz_ta_popdens_2017|ministry_of_transport|ממג|--
1076|taz_ta_popdens_2017|ministry_of_transport|צפיפות אוכלוסיה|--
1077|tender-br7|beer-sheva|עירייה|--
1078|tenders|governmentprocurementadministration|חשב כללי|--
1078|tenders|governmentprocurementadministration|מינהל הרכש|--
1078|tenders|governmentprocurementadministration|מכרז|--
1078|tenders|governmentprocurementadministration|מכרזים|--
1078|tenders|governmentprocurementadministration|מרכבה|--
1078|tenders|governmentprocurementadministration|רכש|--
1078|tenders|governmentprocurementadministration|תקציב|--
1079|teunot_2017|lamas|הלשכה המרכזית לסטטיסטיקה|--
1079|teunot_2017|lamas|תאונות דרכים|--
1079|teunot_2017|lamas|תחבורה|--
1080|teunot2019|lamas|נתוני הלמס|--
1080|teunot2019|lamas|תאונות דרכים|--
1080|teunot2019|lamas|תחבורה|--
1081|teunot2022|lamas|נתוני הלמס|--
1081|teunot2022|lamas|תאונות דרכים|--
1081|teunot2022|lamas|תחבורה|--
1082|tichnun-pituah|ministry_of_housing|פיתוח|--
1082|tichnun-pituah|ministry_of_housing|שיווק ובניה|--
1083|tikufim-2021|ministry_of_transport|משרד התחבורה|--
1083|tikufim-2021|ministry_of_transport|תחבורה|--
1083|tikufim-2021|ministry_of_transport|תחבורה ציבורית|--
1084|tikufim_station_2022|ministry_of_transport|משרד התחבורה|--
1084|tikufim_station_2022|ministry_of_transport|תחבורה ציבורית|--
1085|tipathlav|maaleedumim|בדיקות|--
1085|tipathlav|maaleedumim|בריאות|--
1085|tipathlav|maaleedumim|הגיל הרך|--
1085|tipathlav|maaleedumim|התפתחות|--
1085|tipathlav|maaleedumim|ילדים|--
1085|tipathlav|maaleedumim|רפואה|--
1087|tlzgizanut|ministry_of_justice|גזענות|--
1087|tlzgizanut|ministry_of_justice|היחידה למאבק בגזענות|--
1087|tlzgizanut|ministry_of_justice|משרד המשפטים|--
1088|tma|iplan|מגורים|--
1088|tma|iplan|מינהל התכנון|--
1088|tma|iplan|שטחים פתוחים|--
1088|tma|iplan|תכנון|--
1088|tma|iplan|תכניות מתאר ארציות|--
1088|tma|iplan|תכנית|--
1088|tma|iplan|תכנית מתאר|--
1088|tma|iplan|תכנית מתאר ארצית|--
1088|tma|iplan|תמא|--
1088|tma|iplan|תשתיות|--
1089|tma_23|ministry_of_transport|23|--
1089|tma_23|ministry_of_transport|GIS|--
1089|tma_23|ministry_of_transport|ממג|--
1089|tma_23|ministry_of_transport|מסילות ברזל|--
1089|tma_23|ministry_of_transport|תמא|--
1090|tma_23a4_dipo|ministry_of_transport|GIS|--
1090|tma_23a4_dipo|ministry_of_transport|דיפו|--
1090|tma_23a4_dipo|ministry_of_transport|חצב|--
1090|tma_23a4_dipo|ministry_of_transport|מטרופולין תל אביב|--
1090|tma_23a4_dipo|ministry_of_transport|ממג|--
1090|tma_23a4_dipo|ministry_of_transport|מתען|--
1090|tma_23a4_dipo|ministry_of_transport|תמא 23 א 4|--
1091|tma_23a4_lines|ministry_of_transport|GIS|--
1091|tma_23a4_lines|ministry_of_transport|חצב|--
1091|tma_23a4_lines|ministry_of_transport|מטרופולין תל אביב|--
1091|tma_23a4_lines|ministry_of_transport|ממג|--
1091|tma_23a4_lines|ministry_of_transport|מתען|--
1091|tma_23a4_lines|ministry_of_transport|קווים|--
1091|tma_23a4_lines|ministry_of_transport|תמא 23 א 4|--
1092|tma_3|ministry_of_transport|GIS|--
1092|tma_3|ministry_of_transport|דרכים|--
1092|tma_3|ministry_of_transport|ממג|--
1092|tma_3|ministry_of_transport|קומפילציית דרכים|--
1092|tma_3|ministry_of_transport|תמא|--
1093|tma_3_plans|ministry_of_transport|GIS|--
1093|tma_3_plans|ministry_of_transport|דרכים|--
1093|tma_3_plans|ministry_of_transport|ממג|--
1093|tma_3_plans|ministry_of_transport|תמא|--
1094|tma_3_points|ministry_of_transport|GIS|--
1094|tma_3_points|ministry_of_transport|חצב|--
1094|tma_3_points|ministry_of_transport|מחלפים|--
1094|tma_3_points|ministry_of_transport|ממג|--
1094|tma_3_points|ministry_of_transport|תחבורה|--
1094|tma_3_points|ministry_of_transport|תמא|--
1094|tma_3_points|ministry_of_transport|תמא 3|--
1095|tma_42|ministry_of_transport|GIS|--
1095|tma_42|ministry_of_transport|חצב|--
1095|tma_42|ministry_of_transport|ממג|--
1095|tma_42|ministry_of_transport|תחבורה|--
1095|tma_42|ministry_of_transport|תמא 42|--
1096|tmm|iplan|ייעודי קרקע|--
1096|tmm|iplan|מגורים|--
1096|tmm|iplan|מחוז|--
1096|tmm|iplan|מינהל התכנון|--
1096|tmm|iplan|שטחים פתוחים|--
1096|tmm|iplan|תכנון|--
1096|tmm|iplan|תכניות מתאר מחוזיות|--
1096|tmm|iplan|תכנית|--
1096|tmm|iplan|תכנית מתאר|--
1096|tmm|iplan|תכנית מתאר מחוזית|--
1096|tmm|iplan|תממ|--
1098|toanim|rabinical_court|בתי הדין הרבניים|--
1099|tochniyot|ministry_of_education|חינוך|--
1100|tourism1617|ministry_of_transport|הרגלי נסיעה|--
1100|tourism1617|ministry_of_transport|תיירות|--
1101|tovin|ministry_of_justice|מנהל הטובין|--
1101|tovin|ministry_of_justice|משרד המשפטים|--
1101|tovin|ministry_of_justice|סימני מסחר|--
1102|tozeret|ministry_of_transport|כלי רכב|--
1102|tozeret|ministry_of_transport|משרד התחבורה|--
1102|tozeret|ministry_of_transport|רכב|--
1103|tqar|ministry_of_transport|מבחן נהיגה עיוני|--
1103|tqar|ministry_of_transport|משרד התחבורה|--
1103|tqar|ministry_of_transport|שאלות תאוריה|--
1104|tqar_a3|ministry_of_transport|מבחן נהיגה|--
1104|tqar_a3|ministry_of_transport|משרד התחבורה|--
1104|tqar_a3|ministry_of_transport|שאלות תאוריה|--
1105|tqen|ministry_of_transport|מבחן נהיגה עיוני|--
1105|tqen|ministry_of_transport|משרד התחבורה|--
1105|tqen|ministry_of_transport|שאלות תאוריה|--
1106|tqes|ministry_of_transport|מבחן נהיגה עיוני|--
1106|tqes|ministry_of_transport|משרד התחבורה|--
1106|tqes|ministry_of_transport|שאלות תאוריה|--
1107|tqfr|ministry_of_transport|מבחן נהיגה עיוני|--
1107|tqfr|ministry_of_transport|משרד התחבורה|--
1107|tqfr|ministry_of_transport|שאלות תאוריה|--
1108|tqhe|ministry_of_transport|מבחן נהיגה עיוני|--
1108|tqhe|ministry_of_transport|משרד התחבורה|--
1108|tqhe|ministry_of_transport|עיוני|--
1108|tqhe|ministry_of_transport|שאלות תאוריה|--
1108|tqhe|ministry_of_transport|תיאוריה|--
1109|tq_he_a3|ministry_of_transport|מבחן נהיגה עיוני|--
1109|tq_he_a3|ministry_of_transport|משרד התחבורה|--
1109|tq_he_a3|ministry_of_transport|שאלות תאוריה|--
1110|tqru|ministry_of_transport|מבחן נהיגה עיוני|--
1110|tqru|ministry_of_transport|משרד התחבורה|--
1110|tqru|ministry_of_transport|שאלות תאוריה|--
1112|traffic_authority|ministry_of_transport|בטיחות בדרכים|--
1112|traffic_authority|ministry_of_transport|זכות דרך|--
